Este,Norte,Cota,Rec_Peso_PND25_(%),Rec_Peso_PND25_(%)_nscore,cluster_con_nscore,cluster_sin_nscore,origen
9080.64,25679.899,2138.816,12.4,-0.9734487290930868,3,4.0,original
9137.079,25045.5,2095.247,19.4,0.4612146045705892,2,3.0,original
9174.964,25049.175,2245.646,24.9,1.148600572912831,2,3.0,original
9132.332,25143.291,2075.454,16.8,0.0363905226932068,2,3.0,original
8700.032,23604.571,1906.354,41.57,2.453086075353951,1,1.0,original
9011.706,23703.441,2064.365,29.46,1.577930091224506,2,2.0,original
9031.884,23703.831,2029.252,26.79,1.346610387723196,2,2.0,original
8626.29,23802.141,2205.981,23.44,1.006433589319123,1,1.0,original
8877.836,23803.784,1801.859,37.6,2.09658852223175,1,2.0,original
8925.923,23802.574,1733.914,33.38,1.837692513672278,1,2.0,original
8665.476,23900.856,2134.819,22.25,0.8383298054451094,1,1.0,original
8711.764,23899.764,2044.779,23.27,0.9865023968059932,1,1.0,original
8787.671,23900.829,1889.056,39.85,2.280163727337502,1,1.0,original
8978.734,23901.286,2120.061,25.02,1.163759198525005,2,2.0,original
9027.013,23902.364,2030.22,19.27,0.4224827724521058,4,2.0,original
9050.126,23796.774,2085.112,28.16,1.477337115323307,2,2.0,original
8858.923,23797.428,2157.081,22.08,0.8045963803602998,1,1.0,original
8817.198,24001.906,2237.681,36.46,2.03293829425014,1,1.0,original
8898.915,24004.624,2096.097,31.68,1.751488841246048,1,1.0,original
8681.379,23999.152,2109.7,29.1,1.554269606684581,1,1.0,original
8713.667,23999.104,2058.241,41.68,2.469189366627092,1,1.0,original
8762.251,23999.386,1983.378,43.35,2.668426369214532,1,1.0,original
8690.11,23710.989,2218.315,8.31,-2.252874739673297,1,1.0,original
8816.552,24095.501,2011.738,28.33,1.49583967530224,1,1.0,original
8835.374,24203.585,1996.557,16.74,0.0213113746514239,1,1.0,original
8858.187,24204.686,1927.486,22.09,0.8065423774811203,1,2.0,original
8913.441,24207.801,1756.207,22.39,0.8561716633361495,0,2.0,original
9050.965,24203.257,1263.665,23.58,1.030374991802104,0,0.0,original
8777.834,24301.351,2144.872,23.94,1.062094826394535,1,1.0,original
9020.232,24306.17,1488.503,36.24,2.014636764095316,0,0.0,original
9061.478,24307.872,1371.047,15.59,-0.213636118831163,0,0.0,original
9215.323,23699.381,1964.187,31.13,1.730632281426165,2,2.0,original
9155.354,24100.247,2178.979,28.26,1.49070923622097,2,3.0,original
9167.337,24100.085,2159.057,24.55,1.127437725884891,2,3.0,original
8599.8,24045.4,1953.3,59.66,3.298038577639229,1,1.0,original
8604.3,24045.1,1942.2,35.66,1.975139115822331,1,1.0,original
8606.3,24044.9,1937.4,22.91,0.930036179723713,1,1.0,original
8608.6,24044.7,1931.8,22.55,0.8759457518609561,1,1.0,original
8628.2,24043.0,1883.1,29.73,1.602256432367752,1,1.0,original
8631.4,24042.7,1875.0,34.09,1.889854464862739,1,1.0,original
9046.7,23694.7,2027.3,21.23,0.7184619962535121,2,2.0,original
9050.4,23694.5,2020.8,26.3,1.292464893096989,2,2.0,original
9062.9,23693.7,1998.6,42.74,2.598475931214059,2,2.0,original
9068.1,23693.3,1989.5,26.56,1.325619263086352,2,2.0,original
8697.8,23902.3,2131.3,32.22,1.784950170834355,1,1.0,original
8715.8,23902.6,2094.2,29.14,1.56138747028482,1,1.0,original
8724.9,23902.8,2075.3,22.61,0.8883093448377877,1,1.0,original
8768.5,23904.2,1983.9,40.06,2.297643430708086,1,1.0,original
8787.4,23905.0,1943.9,24.84,1.140137760511694,1,1.0,original
8617.4,23996.6,2166.2,41.04,2.399053498270201,1,1.0,original
8660.9,23994.0,2085.7,17.73,0.17782697898639,1,1.0,original
8709.9,23990.5,1989.6,54.25,2.946972040868107,1,1.0,original
8980.0,24228.8,2254.9,21.76,0.7558434779825427,2,3.0,original
8994.0,24228.8,2219.2,17.5,0.1359106806464805,2,3.0,original
9001.8,24228.8,2199.0,16.76,0.0250940075263083,2,3.0,original
9017.2,24228.7,2159.1,24.38,1.104013941773114,2,2.0,original
9044.7,24228.3,2086.9,22.14,0.8133044822725883,2,2.0,original
9051.9,24228.1,2068.0,27.05,1.381118939092056,2,2.0,original
9095.2,24227.7,1952.0,25.36,1.200476389783171,2,2.0,original
8577.3,23756.2,2054.7,22.2,0.8249333882852439,1,1.0,original
8829.7,24298.7,2063.1,26.22,1.275302474602153,1,1.0,original
8831.8,24298.6,2057.5,31.06,1.727223454437319,1,1.0,original
8843.1,24298.1,2028.1,28.63,1.524861411746954,1,1.0,original
8861.8,24297.1,1979.0,22.94,0.9353231916648062,1,1.0,original
8878.9,24296.2,1934.2,27.1,1.39120205536241,1,2.0,original
8933.1,24293.7,1787.9,29.7,1.594526438422721,1,2.0,original
8952.0,24292.5,1735.7,32.33,1.791764287378516,0,2.0,original
9014.9,24288.4,1557.6,28.18,1.48331976064457,0,0.0,original
9025.1,24287.4,1527.8,28.15,1.474681730522365,0,0.0,original
9032.9,24286.8,1505.1,32.53,1.802753696657698,0,0.0,original
9034.7,24286.7,1499.9,23.07,0.9629652676192322,0,0.0,original
9125.0,24101.0,2190.0,28.08,1.466653011596146,2,3.0,original
9129.7,24101.1,2182.3,15.96,-0.1289827244837449,4,3.0,original
9134.3,24101.3,2174.6,29.26,1.568306276733269,2,3.0,original
9139.0,24101.5,2166.9,22.54,0.873777443631047,2,3.0,original
9149.0,24101.9,2150.1,22.69,0.8995338605921871,2,3.0,original
9162.8,24102.5,2126.9,18.9,0.3481497443296034,2,3.0,original
8603.4,24256.7,1901.5,35.9,1.985935187645218,1,1.0,original
8610.8,24256.9,1885.1,30.74,1.702795991326823,1,1.0,original
8859.3,24003.3,2193.0,48.49,2.81258634957502,2,1.0,original
8862.3,24003.4,2187.8,60.87,5.19933758270342,2,1.0,original
8935.5,24005.4,2057.7,42.08,2.525923124501661,2,2.0,original
8604.1,23997.4,2190.5,30.59,1.684285301674897,1,1.0,original
9191.191,24099.732,2119.144,30.19,1.657776737782447,2,3.0,original
8909.158,24374.246,2185.868,33.92,1.867279504791683,2,1.0,original
9259.781,24442.823,2092.54,25.62,1.228290579391109,2,3.0,original
9266.329,24442.385,2076.587,22.05,0.7934248035533935,2,3.0,original
9269.506,24442.184,2068.977,17.5,0.1359106806464805,2,3.0,original
8888.311,24424.422,2225.942,14.46,-0.4541323662972941,1,1.0,original
8998.729,24423.706,2231.681,22.4,0.8589968801153813,2,3.0,original
8940.85,24472.211,2195.929,18.25,0.2702617604876176,2,1.0,original
8942.918,24472.097,2187.17,24.37,1.10230375439108,2,1.0,original
9327.138,24445.367,2096.878,21.13,0.6974876064713338,2,3.0,original
8921.769,24518.519,2177.349,30.25,1.667720267311404,2,1.0,original
9260.028,24469.315,2058.861,22.31,0.8444939236732143,2,3.0,original
9232.205,24519.015,2137.733,25.39,1.204738646343397,2,3.0,original
8885.859,24374.982,2240.34,15.6,-0.207222833412141,1,1.0,original
9018.254,24547.623,2227.698,20.64,0.636168698739131,2,3.0,original
9022.215,24547.183,2216.38,34.66,1.944127770090208,2,3.0,original
9115.421,24568.738,2264.271,18.07,0.2419630314331279,2,3.0,original
9118.557,24568.462,2255.043,33.4,1.838945992265913,2,3.0,original
9132.093,24929.613,2223.49,17.76,0.1829275640059214,2,3.0,original
9138.451,24929.317,2201.909,23.48,1.012585672830608,2,3.0,original
9209.45,24749.091,2221.501,26.81,1.352622764219689,2,3.0,original
8989.822,24723.216,2248.831,20.45,0.6135094449805308,2,3.0,original
9062.737,24751.228,2079.003,27.37,1.411293269734521,2,3.0,original
9235.127,24990.158,2219.509,18.17,0.2575507301943624,2,3.0,original
9230.26,24990.142,2211.061,20.05,0.5508746435120223,2,3.0,original
9225.065,24990.077,2201.936,30.04,1.635205967026207,2,3.0,original
9216.594,24989.992,2186.91,36.75,2.05932469067923,2,3.0,original
9210.758,24989.933,2176.424,16.63,-0.0012545690351248,2,3.0,original
9200.992,24989.705,2158.687,13.04,-0.7714496755296383,4,3.0,original
9196.658,24989.577,2150.8,15.83,-0.14959683819772,2,3.0,original
9190.897,24989.392,2140.275,14.7,-0.404716808217749,4,3.0,original
9184.795,24989.233,2129.081,28.51,1.513588931527053,2,3.0,original
9201.51,25057.59,2201.344,11.15,-1.312137680736437,4,3.0,original
9202.542,25057.391,2187.885,10.08,-1.674185775910646,4,3.0,original
9203.915,25057.043,2169.189,15.26,-0.275694418715956,2,3.0,original
9204.785,25056.825,2157.222,14.33,-0.4743297340448751,4,3.0,original
9110.487,25036.365,2174.384,21.92,0.7850568102342498,2,3.0,original
9112.788,25036.466,2166.462,33.87,1.864223956697726,2,3.0,original
9115.378,25036.578,2157.844,19.2,0.4060788237506919,2,3.0,original
9120.906,25036.844,2139.93,19.56,0.4797834511122173,2,3.0,original
9131.156,25037.307,2104.643,18.42,0.280910849646044,2,3.0,original
9144.176,25037.759,2059.226,13.44,-0.6892827207942038,4,3.0,original
9150.972,25037.978,2033.872,12.45,-0.9515182841460368,4,3.0,original
9153.87,25038.018,2023.002,11.4,-1.237465706445763,4,3.0,original
8950.938,25011.71,2079.291,14.28,-0.4886334674814359,4,2.0,original
8962.303,25011.503,2047.515,15.92,-0.1346445798518418,4,2.0,original
8966.049,25011.403,2036.908,17.77,0.1867943686820359,2,2.0,original
8963.495,24971.79,2071.467,38.47,2.14544968894604,2,2.0,original
8965.39,24971.556,2064.993,19.15,0.3885130976398644,2,2.0,original
8973.5,24970.465,2036.131,27.53,1.438279671700094,2,2.0,original
9166.448,24927.988,2103.057,20.56,0.6237997236533903,2,3.0,original
9168.849,24927.918,2094.384,14.12,-0.5278969666229575,4,3.0,original
9173.273,24927.786,2078.488,27.37,1.411293269734521,2,3.0,original
9195.235,24926.698,1998.195,13.49,-0.6800125783688008,4,3.0,original
9197.771,24926.587,1988.782,12.6,-0.8995338605921868,4,3.0,original
9226.572,24399.556,2237.67,17.54,0.149806092062333,2,3.0,original
9315.076,24371.62,2258.953,26.53,1.321690549340496,2,3.0,original
9326.972,24370.575,2228.19,16.41,-0.0338798354034919,2,3.0,original
9278.459,24447.851,2246.632,19.91,0.5209394983066646,2,3.0,original
9098.47,24472.618,2243.61,12.14,-1.027246718790668,4,3.0,original
9164.123,24563.791,2123.283,25.99,1.264448547931092,2,3.0,original
9286.023,24549.86,2221.289,16.4,-0.0426682793205222,2,3.0,original
9297.427,24549.938,2108.619,22.12,0.8105390450682207,2,3.0,original
8907.772,24573.863,2194.841,23.72,1.040530066337384,2,1.0,original
8918.974,24573.63,2161.419,25.6,1.225908563229464,2,1.0,original
9275.303,24623.766,2251.117,22.76,0.9049849970908558,2,3.0,original
9275.112,24599.155,2155.154,19.19,0.401995024919857,2,3.0,original
9164.305,24623.821,2270.72,16.6,-0.0075274833238293,2,3.0,original
9183.777,24561.603,2065.053,31.95,1.773469053704261,2,3.0,original
9215.934,24548.468,2143.055,25.24,1.184446818906046,2,3.0,original
9218.249,24548.338,2132.814,21.11,0.6943712915288447,2,3.0,original
9219.168,24598.564,2253.533,12.67,-0.8757667054130063,4,3.0,original
9043.027,24673.987,2256.422,15.03,-0.3335240495476219,2,3.0,original
9165.887,24672.134,2218.905,15.63,-0.1969791629904471,2,3.0,original
9163.742,24725.725,2124.238,22.04,0.7914600929817928,2,3.0,original
8992.362,24963.91,2115.183,15.36,-0.2510159186832716,4,4.0,original
8994.915,24963.889,2105.773,14.33,-0.4743297340448751,4,4.0,original
8998.625,24963.871,2092.015,11.21,-1.275302474602154,4,2.0,original
9000.948,24963.848,2083.32,39.6,2.254057301839977,2,2.0,original
9018.262,24963.384,2016.53,34.18,1.903945730478447,2,2.0,original
8977.615,24990.355,2109.835,24.2,1.091850136913015,2,4.0,original
8980.303,24990.194,2102.835,20.81,0.6593515916912578,2,4.0,original
8977.381,25027.862,2148.65,31.65,1.749708004523874,2,4.0,original
8979.462,25027.805,2142.229,16.88,0.053131518670547,2,4.0,original
8994.56,25027.459,2095.089,39.17,2.226993604784915,2,4.0,original
8996.819,25027.401,2087.938,15.73,-0.1663673486153114,4,4.0,original
8999.745,25027.319,2078.638,18.75,0.3335240495476219,2,4.0,original
8862.692,25345.332,2109.206,34.33,1.918961534877199,2,4.0,original
8995.628,24722.623,2225.551,21.23,0.7184619962535121,2,3.0,original
9258.725,24672.1,2250.794,18.49,0.2933812321211932,2,3.0,original
9259.663,24671.944,2243.354,15.16,-0.307111166190688,2,3.0,original
9261.099,24671.739,2232.955,13.83,-0.5939395388892443,4,3.0,original
9140.553,24929.203,2194.71,15.23,-0.280910849646044,2,3.0,original
9142.842,24929.076,2186.785,19.83,0.5092493337732175,2,3.0,original
9203.259,25057.208,2178.163,9.17,-1.996287009896094,4,3.0,original
9121.531,24929.888,2259.47,15.64,-0.1923633137225106,2,3.0,original
9103.824,25036.173,2195.874,18.76,0.3358721762572525,2,3.0,original
9106.034,25036.209,2188.707,17.86,0.208888329148657,2,3.0,original
9176.297,24988.989,2113.215,15.55,-0.223915797965116,2,3.0,original
9173.13,24988.889,2107.256,42.97,2.646995042729217,2,3.0,original
9168.907,24988.761,2099.308,24.7,1.133619571409614,2,3.0,original
9163.312,24988.568,2088.695,16.5,-0.0213292851438357,2,3.0,original
9157.046,24988.294,2076.74,20.25,0.5642667997585257,2,3.0,original
9146.339,25037.852,2051.265,15.16,-0.307111166190688,4,3.0,original
9013.658,24987.617,2015.263,12.13,-1.033832286803353,4,2.0,original
8905.949,24499.145,2254.946,12.85,-0.8270073590307454,1,1.0,original
9178.667,24927.604,2058.97,13.55,-0.6549304836891207,4,3.0,original
9045.138,24920.365,1986.219,16.39,-0.0514600200966289,4,2.0,original
9241.984,24748.101,2079.689,20.09,0.5533711308965811,2,3.0,original
9243.627,24748.046,2072.371,17.41,0.1231045712308126,2,3.0,original
9245.104,24747.997,2065.785,25.95,1.25657690319421,2,3.0,original
9246.908,24747.937,2057.735,14.95,-0.344977405423643,4,3.0,original
8978.23,25011.096,2003.831,17.8,0.195700178301204,2,2.0,original
8987.316,25011.025,1978.406,17.11,0.0877390961677729,4,2.0,original
9273.229,24599.172,2164.72,18.94,0.3554303616901202,2,3.0,original
9222.657,24498.078,2152.987,24.0,1.070179963488353,2,3.0,original
9011.445,24924.547,2106.778,36.51,2.041520746982112,2,4.0,original
9013.52,24924.314,2099.575,34.89,1.955802492185394,2,2.0,original
9016.409,24923.973,2089.486,15.92,-0.1346445798518418,4,2.0,original
9020.099,24923.517,2076.508,20.97,0.6768541480424047,2,2.0,original
9223.311,24548.164,2110.123,16.08,-0.1065706462657944,4,3.0,original
9155.822,24601.006,2080.496,22.07,0.7999689045671678,2,3.0,original
9291.44,24599.253,2071.231,16.31,-0.0615126365524982,4,3.0,original
9293.439,24599.206,2060.923,22.06,0.7962083738605304,2,3.0,original
9257.058,24747.609,2012.358,20.82,0.6611657370873262,2,3.0,original
9088.028,24751.028,2027.169,15.63,-0.1969791629904471,4,2.0,original
9246.084,24689.794,2083.892,20.54,0.6216605509333716,2,3.0,original
9279.564,24657.817,2084.13,15.84,-0.1473156467698586,4,3.0,original
9296.299,24599.09,2046.199,17.82,0.2032832600460802,2,3.0,original
9118.757,24599.75,2221.184,25.73,1.2369536164985,2,3.0,original
9253.243,24600.14,2259.374,20.72,0.6448777192367403,2,3.0,original
9292.137,24692.097,2127.878,12.71,-0.8589096039503576,4,3.0,original
9100.829,24648.102,2247.03,10.11,-1.64289404037595,4,3.0,original
9205.874,24749.214,2236.839,10.99,-1.397836528971104,4,3.0,original
9199.97,24926.522,1980.571,12.61,-0.891856905766332,4,3.0,original
9140.425,25037.614,2072.194,14.24,-0.5049220111265829,4,3.0,original
9081.76,24991.506,2139.485,18.18,0.2613873726778878,2,3.0,original
9172.603,24951.659,2174.974,20.38,0.5920066223547548,2,3.0,original
9087.496,24991.281,2126.442,20.45,0.6135094449805308,2,3.0,original
9042.79,24989.05,2050.17,19.78,0.5004405738381885,2,2.0,original
9126.59,25037.138,2120.497,19.08,0.3791714170977714,2,3.0,original
8988.254,24967.85,1983.475,17.83,0.2050697564141877,2,2.0,original
8990.141,24967.412,1976.23,12.94,-0.8018446964596166,4,2.0,original
9069.038,24992.03,2168.297,16.69,0.0075274833238294,2,3.0,original
9033.123,24717.681,2069.572,15.22,-0.2861349357549179,4,2.0,original
9276.948,24671.195,2108.718,20.77,0.6514164127457128,2,3.0,original
9282.756,24670.67,2063.343,18.59,0.3074579443865439,2,3.0,original
9205.895,24623.91,2071.022,25.57,1.222257725813505,2,3.0,original
9196.447,24623.943,2119.61,20.78,0.6549304836891207,2,3.0,original
9294.679,24623.775,2082.74,30.63,1.689256628623778,2,3.0,original
9270.947,24689.553,2023.566,18.04,0.2342191939146195,2,3.0,original
8746.621,24368.851,2122.416,24.49,1.123517803925087,1,1.0,original
8922.347,24267.605,2188.393,24.03,1.075515325868409,2,1.0,original
8987.018,24265.97,2100.986,18.68,0.3128294185379789,2,2.0,original
8997.787,24265.345,2086.576,14.5,-0.4473052807811119,4,2.0,original
9094.193,25953.193,2027.487,8.83,-2.087339395383226,3,4.0,original
9080.262,25953.035,2007.883,11.64,-1.184446818906046,3,4.0,original
9088.545,25953.129,2019.539,9.55,-1.855208512011559,3,4.0,original
9183.671,26372.014,2227.828,18.58,0.306925961498305,3,4.0,original
9008.065,24776.015,1961.174,16.17,-0.0910750990284723,4,2.0,original
8809.566,24467.487,2034.566,13.15,-0.7568286227057104,1,1.0,original
8997.51,25670.313,2031.095,12.44,-0.956929736452924,3,4.0,original
9058.616,26151.271,1985.239,20.3,0.5805236222863163,3,4.0,original
9059.541,26151.302,1977.041,16.86,0.0456832015682671,3,4.0,original
9052.718,26151.075,2037.406,18.93,0.353976847779841,3,4.0,original
9056.425,26151.19,2004.615,16.66,0.001254569035125,3,4.0,original
9061.592,26151.367,1959.158,16.37,-0.053972647052413,3,4.0,original
9060.733,26151.338,1966.609,22.37,0.850848009408713,3,4.0,original
8993.686,25668.083,2019.139,11.67,-1.166918601135317,3,4.0,original
8991.426,25666.793,2012.105,15.9,-0.13826321114163,3,4.0,original
8984.447,25662.737,1990.301,19.25,0.4184311908309546,3,4.0,original
9035.308,25825.252,2055.946,11.54,-1.203927746537136,3,4.0,original
9025.955,25825.489,2037.987,11.41,-1.234533830295906,3,4.0,original
9007.103,25825.62,2001.298,19.17,0.3924349830336783,3,4.0,original
9004.043,25825.643,1995.281,12.65,-0.8808881195869301,3,4.0,original
8980.842,26082.369,2106.289,15.05,-0.3300372319711639,3,4.0,original
9009.832,26082.25,2014.771,11.72,-1.144390182586851,3,4.0,original
9021.959,26082.225,1975.345,22.53,0.8718609134348221,3,4.0,original
9024.589,26082.238,1966.737,14.01,-0.5569266030950195,3,4.0,original
9030.044,26082.288,1948.799,16.76,0.0250940075263083,3,4.0,original
9137.169,26027.491,2112.254,7.51,-2.588478319889218,3,4.0,original
9123.62,26027.793,2092.448,10.19,-1.597698422091424,3,4.0,original
9117.302,26027.891,2083.139,11.67,-1.166918601135317,3,4.0,original
9152.89,26219.827,2217.06,14.75,-0.3924106733646152,3,4.0,original
9140.603,26219.57,2200.032,10.02,-1.710791252563054,3,4.0,original
9144.545,26219.719,2205.509,14.01,-0.5569266030950195,3,4.0,original
9137.098,26219.514,2195.164,12.56,-0.9169462979277392,3,4.0,original
9133.152,26219.606,2189.688,14.24,-0.5049220111265829,3,4.0,original
9129.213,26219.558,2184.207,10.08,-1.674185775910646,3,4.0,original
9117.471,26219.251,2167.713,14.61,-0.4278565050223814,3,4.0,original
9112.708,26219.06,2160.98,12.86,-0.8231716109385887,3,4.0,original
8738.68,24527.729,2141.32,21.15,0.70159991634493,1,1.0,original
8808.355,24349.409,2228.053,14.97,-0.3421046837786077,1,1.0,original
8819.578,24349.295,2199.424,12.74,-0.8510780040759653,1,1.0,original
8825.554,24349.182,2184.045,11.05,-1.356630060116488,1,1.0,original
8743.038,24527.952,2120.778,14.06,-0.5466177705887929,1,1.0,original
8754.888,24399.37,2251.861,14.02,-0.552009895985837,1,1.0,original
8758.15,24399.384,2245.107,12.09,-1.050559626466727,1,1.0,original
8756.499,24470.456,2122.499,25.33,1.196301439146879,1,1.0,original
9042.106,26150.457,2129.796,8.78,-2.109384386454083,3,4.0,original
8810.847,24399.098,2134.801,12.16,-1.021849141190017,1,1.0,original
8828.957,24398.71,2096.079,22.17,0.8183984487109307,1,1.0,original
8834.62,24398.57,2083.825,16.97,0.0696993058956093,1,1.0,original
8854.6,24397.757,2041.016,15.2,-0.2926760607617537,1,1.0,original
9120.671,26200.272,2180.037,10.19,-1.597698422091424,3,4.0,original
9123.513,26200.208,2174.753,15.13,-0.3125276602418971,3,4.0,original
9126.709,26200.151,2168.807,7.92,-2.353612300517151,3,4.0,original
9134.083,26199.942,2154.892,11.16,-1.301190684205984,3,4.0,original
9143.913,26199.631,2136.338,11.76,-1.14008337607808,3,4.0,original
9146.723,26199.54,2131.037,9.31,-1.955313210795025,3,4.0,original
